Compa No.,Population,Temperature,Generation,Weight,Length,Stage
TANK5.1,LTC3,L,3,NA,37,Mature
TANK5.1,LTC3,L,3,NA,37,Mature
TANK5.1,LTC3,L,3,NA,37,Mature
TANK5.1,LTC3,L,3,NA,37,Mature
TANK5.1,LTC3,L,3,NA,37,Mature
TANK5.1,LTC3,L,3,NA,37,Mature
TANK5.1,LTC3,L,3,NA,37,Mature
TANK5.1,LTC3,L,3,NA,37,Mature
TANK5.1,LTC3,L,3,NA,37,Mature
TANK5.1,LTC3,L,3,NA,37,Mature
TANK5.1,LTC3,L,3,NA,37,Mature
TANK5.1,LTC3,L,3,NA,38,Mature
TANK5.1,LTC3,L,3,NA,38,Mature
TANK5.1,LTC3,L,3,NA,38,Mature
TANK5.1,LTC3,L,3,NA,38,Mature
TANK5.1,LTC3,L,3,NA,38,Mature
TANK5.1,LTC3,L,3,NA,38,Mature
TANK5.1,LTC3,L,3,NA,38,Mature
TANK5.1,LTC3,L,3,NA,38,Mature
TANK5.1,LTC3,L,3,NA,38,Mature
TANK5.1,LTC3,L,3,NA,38,Mature
TANK5.1,LTC3,L,3,NA,38,Mature
TANK5.1,LTC3,L,3,NA,38,Mature
TANK5.1,LTC3,L,3,NA,38,Mature
TANK5.1,LTC3,L,3,NA,38,Mature
TANK5.1,LTC3,L,3,NA,38,Mature
TANK5.1,LTC3,L,3,NA,38,Mature
TANK5.1,LTC3,L,3,NA,38,Mature
TANK5.1,LTC3,L,3,NA,38,Mature
TANK5.1,LTC3,L,3,NA,38,Mature
TANK5.1,LTC3,L,3,NA,38,Mature
TANK5.1,LTC3,L,3,NA,38,Mature
TANK5.1,LTC3,L,3,NA,38,Mature
TANK5.1,LTC3,L,3,NA,38,Mature
TANK5.1,LTC3,L,3,NA,39,Mature
TANK5.1,LTC3,L,3,NA,39,Mature
TANK5.1,LTC3,L,3,NA,39,Mature
TANK5.1,LTC3,L,3,NA,39,Mature
TANK5.1,LTC3,L,3,NA,39,Mature
TANK5.1,LTC3,L,3,NA,39,Mature
TANK5.1,LTC3,L,3,NA,39,Mature
TANK5.1,LTC3,L,3,NA,39,Mature
TANK5.1,LTC3,L,3,NA,39,Mature
TANK5.1,LTC3,L,3,NA,39,Mature
TANK5.1,LTC3,L,3,NA,39,Mature
TANK5.1,LTC3,L,3,NA,39,Mature
TANK5.1,LTC3,L,3,NA,39,Mature
TANK5.1,LTC3,L,3,NA,39,Mature
TANK5.1,LTC3,L,3,NA,39,Mature
TANK5.1,LTC3,L,3,NA,39,Mature
TANK5.1,LTC3,L,3,NA,40,Mature
TANK5.1,LTC3,L,3,NA,40,Mature
TANK5.1,LTC3,L,3,NA,40,Mature
TANK5.1,LTC3,L,3,NA,40,Mature
TANK5.1,LTC3,L,3,NA,40,Mature
TANK5.1,LTC3,L,3,NA,40,Mature
TANK5.1,LTC3,L,3,NA,40,Mature
TANK5.1,LTC3,L,3,NA,40,Mature
TANK5.1,LTC3,L,3,NA,40,Mature
TANK5.1,LTC3,L,3,NA,40,Mature
TANK5.1,LTC3,L,3,NA,41,Mature
TANK5.1,LTC3,L,3,NA,41,Mature
TANK5.1,LTC3,L,3,NA,41,Mature
TANK5.1,LTC3,L,3,NA,41,Mature
TANK5.1,LTC3,L,3,NA,41,Mature
TANK5.1,LTC3,L,3,NA,41,Mature
TANK5.1,LTC3,L,3,NA,42,Mature
TANK5.1,LTC3,L,3,NA,42,Mature
TANK5.1,LTC3,L,3,NA,42,Mature
TANK5.1,LTC3,L,3,NA,44,Mature
TANK6.3,HTC6,H,3,NA,15,Mature
TANK6.3,HTC6,H,3,NA,20,Mature
TANK6.3,HTC6,H,3,NA,25,Mature
TANK6.3,HTC6,H,3,NA,25,Mature
TANK6.3,HTC6,H,3,NA,25,Mature
TANK6.3,HTC6,H,3,NA,27,Mature
TANK6.3,HTC6,H,3,NA,27,Mature
TANK6.3,HTC6,H,3,NA,27,Mature
TANK6.3,HTC6,H,3,NA,27,Mature
TANK6.3,HTC6,H,3,NA,28,Mature
TANK6.3,HTC6,H,3,NA,28,Mature
TANK6.3,HTC6,H,3,NA,28,Mature
TANK6.3,HTC6,H,3,NA,29,Mature
TANK6.3,HTC6,H,3,NA,30,Mature
TANK6.3,HTC6,H,3,NA,30,Mature
TANK6.3,HTC6,H,3,NA,30,Mature
TANK6.3,HTC6,H,3,NA,30,Mature
TANK6.3,HTC6,H,3,NA,31,Mature
TANK6.3,HTC6,H,3,NA,31,Mature
TANK6.3,HTC6,H,3,NA,31,Mature
TANK6.3,HTC6,H,3,NA,31,Mature
TANK6.3,HTC6,H,3,NA,31,Mature
TANK6.3,HTC6,H,3,NA,32,Mature
TANK6.3,HTC6,H,3,NA,32,Mature
TANK6.3,HTC6,H,3,NA,32,Mature
TANK6.3,HTC6,H,3,NA,32,Mature
TANK6.3,HTC6,H,3,NA,32,Mature
TANK6.3,HTC6,H,3,NA,32,Mature
TANK6.3,HTC6,H,3,NA,32,Mature
TANK6.3,HTC6,H,3,NA,32,Mature
TANK6.3,HTC6,H,3,NA,32,Mature
TANK6.3,HTC6,H,3,NA,32,Mature
TANK6.3,HTC6,H,3,NA,32,Mature
TANK6.3,HTC6,H,3,NA,32,Mature
TANK6.3,HTC6,H,3,NA,32,Mature
TANK6.3,HTC6,H,3,NA,33,Mature
TANK6.3,HTC6,H,3,NA,33,Mature
TANK6.3,HTC6,H,3,NA,33,Mature
TANK6.3,HTC6,H,3,NA,33,Mature
TANK6.3,HTC6,H,3,NA,33,Mature
TANK6.3,HTC6,H,3,NA,33,Mature
TANK6.3,HTC6,H,3,NA,33,Mature
TANK6.3,HTC6,H,3,NA,33,Mature
TANK6.3,HTC6,H,3,NA,33,Mature
TANK6.3,HTC6,H,3,NA,33,Mature
TANK6.3,HTC6,H,3,NA,33,Mature
TANK6.3,HTC6,H,3,NA,33,Mature
TANK6.3,HTC6,H,3,NA,33,Mature
TANK6.3,HTC6,H,3,NA,33,Mature
TANK6.3,HTC6,H,3,NA,33,Mature
TANK6.3,HTC6,H,3,NA,33,Mature
TANK6.3,HTC6,H,3,NA,34,Mature
TANK6.3,HTC6,H,3,NA,34,Mature
TANK6.3,HTC6,H,3,NA,34,Mature
TANK6.3,HTC6,H,3,NA,34,Mature
TANK6.3,HTC6,H,3,NA,34,Mature
TANK6.3,HTC6,H,3,NA,34,Mature
TANK6.3,HTC6,H,3,NA,34,Mature
TANK6.3,HTC6,H,3,NA,34,Mature
TANK6.3,HTC6,H,3,NA,34,Mature
TANK6.3,HTC6,H,3,NA,34,Mature
TANK6.3,HTC6,H,3,NA,34,Mature
TANK6.3,HTC6,H,3,NA,34,Mature
TANK6.3,HTC6,H,3,NA,34,Mature
TANK6.3,HTC6,H,3,NA,34,Mature
TANK6.3,HTC6,H,3,NA,34,Mature
TANK6.3,HTC6,H,3,NA,34,Mature
TANK6.3,HTC6,H,3,NA,34,Mature
TANK6.3,HTC6,H,3,NA,34,Mature
TANK6.3,HTC6,H,3,NA,34,Mature
TANK6.3,HTC6,H,3,NA,34,Mature
TANK6.3,HTC6,H,3,NA,35,Mature
TANK6.3,HTC6,H,3,NA,35,Mature
TANK6.3,HTC6,H,3,NA,35,Mature
TANK6.3,HTC6,H,3,NA,35,Mature
TANK6.3,HTC6,H,3,NA,35,Mature
TANK6.3,HTC6,H,3,NA,35,Mature
TANK6.3,HTC6,H,3,NA,35,Mature
TANK6.3,HTC6,H,3,NA,35,Mature
TANK6.3,HTC6,H,3,NA,35,Mature
TANK6.3,HTC6,H,3,NA,35,Mature
TANK6.3,HTC6,H,3,NA,35,Mature
TANK6.3,HTC6,H,3,NA,35,Mature
TANK6.3,HTC6,H,3,NA,35,Mature
TANK6.3,HTC6,H,3,NA,35,Mature
TANK6.3,HTC6,H,3,NA,35,Mature
TANK6.3,HTC6,H,3,NA,35,Mature
TANK6.3,HTC6,H,3,NA,35,Mature
TANK6.3,HTC6,H,3,NA,35,Mature
TANK6.3,HTC6,H,3,NA,35,Mature
TANK6.3,HTC6,H,3,NA,35,Mature
TANK6.3,HTC6,H,3,NA,35,Mature
TANK6.3,HTC6,H,3,NA,35,Mature
TANK6.3,HTC6,H,3,NA,35,Mature
TANK6.3,HTC6,H,3,NA,36,Mature
TANK6.3,HTC6,H,3,NA,36,Mature
TANK6.3,HTC6,H,3,NA,36,Mature
TANK6.3,HTC6,H,3,NA,36,Mature
TANK6.3,HTC6,H,3,NA,36,Mature
TANK6.3,HTC6,H,3,NA,36,Mature
TANK6.3,HTC6,H,3,NA,36,Mature
TANK6.3,HTC6,H,3,NA,36,Mature
TANK6.3,HTC6,H,3,NA,36,Mature
TANK6.3,HTC6,H,3,NA,36,Mature
TANK6.3,HTC6,H,3,NA,36,Mature
TANK6.3,HTC6,H,3,NA,36,Mature
TANK6.3,HTC6,H,3,NA,36,Mature
TANK6.3,HTC6,H,3,NA,36,Mature
TANK6.3,HTC6,H,3,NA,36,Mature
TANK6.3,HTC6,H,3,NA,36,Mature
TANK6.3,HTC6,H,3,NA,36,Mature
TANK6.3,HTC6,H,3,NA,36,Mature
TANK6.3,HTC6,H,3,NA,36,Mature
TANK6.3,HTC6,H,3,NA,36,Mature
TANK6.3,HTC6,H,3,NA,36,Mature
TANK6.3,HTC6,H,3,NA,36,Mature
TANK6.3,HTC6,H,3,NA,36,Mature
TANK6.3,HTC6,H,3,NA,37,Mature
TANK6.3,HTC6,H,3,NA,37,Mature
TANK6.3,HTC6,H,3,NA,37,Mature
TANK6.3,HTC6,H,3,NA,37,Mature
TANK6.3,HTC6,H,3,NA,37,Mature
TANK6.3,HTC6,H,3,NA,37,Mature
TANK6.3,HTC6,H,3,NA,37,Mature
TANK6.3,HTC6,H,3,NA,37,Mature
TANK6.3,HTC6,H,3,NA,37,Mature
TANK6.3,HTC6,H,3,NA,37,Mature
TANK6.3,HTC6,H,3,NA,37,Mature
TANK6.3,HTC6,H,3,NA,37,Mature
TANK6.3,HTC6,H,3,NA,37,Mature
TANK6.3,HTC6,H,3,NA,37,Mature
TANK6.3,HTC6,H,3,NA,37,Mature
TANK6.3,HTC6,H,3,NA,37,Mature
TANK6.3,HTC6,H,3,NA,37,Mature
TANK6.3,HTC6,H,3,NA,37,Mature
TANK6.3,HTC6,H,3,NA,37,Mature
TANK6.3,HTC6,H,3,NA,37,Mature
TANK6.3,HTC6,H,3,NA,37,Mature
TANK6.3,HTC6,H,3,NA,37,Mature
TANK6.3,HTC6,H,3,NA,37,Mature
TANK6.3,HTC6,H,3,NA,37,Mature
TANK6.3,HTC6,H,3,NA,37,Mature
TANK6.3,HTC6,H,3,NA,37,Mature
TANK6.3,HTC6,H,3,NA,38,Mature
TANK6.3,HTC6,H,3,NA,38,Mature
TANK6.3,HTC6,H,3,NA,38,Mature
TANK6.3,HTC6,H,3,NA,38,Mature
TANK6.3,HTC6,H,3,NA,38,Mature
TANK6.3,HTC6,H,3,NA,38,Mature
TANK6.3,HTC6,H,3,NA,38,Mature
TANK6.3,HTC6,H,3,NA,38,Mature
TANK6.3,HTC6,H,3,NA,38,Mature
TANK6.3,HTC6,H,3,NA,38,Mature
TANK6.3,HTC6,H,3,NA,38,Mature
TANK6.3,HTC6,H,3,NA,38,Mature
TANK6.3,HTC6,H,3,NA,38,Mature
TANK6.3,HTC6,H,3,NA,38,Mature
TANK6.3,HTC6,H,3,NA,38,Mature
TANK6.3,HTC6,H,3,NA,38,Mature
TANK6.3,HTC6,H,3,NA,38,Mature
TANK6.3,HTC6,H,3,NA,38,Mature
TANK6.3,HTC6,H,3,NA,38,Mature
TANK6.3,HTC6,H,3,NA,38,Mature
TANK6.3,HTC6,H,3,NA,38,Mature
TANK6.3,HTC6,H,3,NA,38,Mature
TANK6.3,HTC6,H,3,NA,38,Mature
TANK6.3,HTC6,H,3,NA,38,Mature
TANK6.3,HTC6,H,3,NA,38,Mature
TANK6.3,HTC6,H,3,NA,38,Mature
TANK6.3,HTC6,H,3,NA,38,Mature
TANK6.3,HTC6,H,3,NA,38,Mature
TANK6.3,HTC6,H,3,NA,39,Mature
TANK6.3,HTC6,H,3,NA,39,Mature
TANK6.3,HTC6,H,3,NA,39,Mature
TANK6.3,HTC6,H,3,NA,39,Mature
TANK6.3,HTC6,H,3,NA,39,Mature
TANK6.3,HTC6,H,3,NA,39,Mature
TANK6.3,HTC6,H,3,NA,39,Mature
TANK6.3,HTC6,H,3,NA,39,Mature
TANK6.3,HTC6,H,3,NA,39,Mature
TANK6.3,HTC6,H,3,NA,39,Mature
TANK6.3,HTC6,H,3,NA,39,Mature
TANK6.3,HTC6,H,3,NA,39,Mature
TANK6.3,HTC6,H,3,NA,39,Mature
TANK6.3,HTC6,H,3,NA,39,Mature
TANK6.3,HTC6,H,3,NA,39,Mature
TANK6.3,HTC6,H,3,NA,39,Mature
TANK6.3,HTC6,H,3,NA,39,Mature
TANK6.3,HTC6,H,3,NA,39,Mature
TANK6.3,HTC6,H,3,NA,39,Mature
TANK6.3,HTC6,H,3,NA,39,Mature
TANK6.3,HTC6,H,3,NA,39,Mature
TANK6.3,HTC6,H,3,NA,40,Mature
TANK6.3,HTC6,H,3,NA,40,Mature
TANK6.3,HTC6,H,3,NA,40,Mature
TANK6.3,HTC6,H,3,NA,40,Mature
TANK6.3,HTC6,H,3,NA,40,Mature
TANK6.3,HTC6,H,3,NA,40,Mature
TANK6.3,HTC6,H,3,NA,40,Mature
TANK6.3,HTC6,H,3,NA,40,Mature
TANK6.3,HTC6,H,3,NA,40,Mature
TANK6.3,HTC6,H,3,NA,40,Mature
TANK6.3,HTC6,H,3,NA,40,Mature
TANK6.3,HTC6,H,3,NA,40,Mature
TANK6.3,HTC6,H,3,NA,40,Mature
TANK6.3,HTC6,H,3,NA,40,Mature
TANK6.3,HTC6,H,3,NA,40,Mature
TANK6.3,HTC6,H,3,NA,40,Mature
TANK6.3,HTC6,H,3,NA,40,Mature
TANK6.3,HTC6,H,3,NA,41,Mature
TANK6.3,HTC6,H,3,NA,41,Mature
TANK6.3,HTC6,H,3,NA,41,Mature
TANK6.3,HTC6,H,3,NA,41,Mature
TANK6.3,HTC6,H,3,NA,41,Mature
TANK6.3,HTC6,H,3,NA,42,Mature
TANK6.3,HTC6,H,3,NA,42,Mature
TANK6.3,HTC6,H,3,NA,42,Mature
TANK6.3,HTC6,H,3,NA,43,Mature
TANK1.1,HTC4,H,4,NA,20,Mature
TANK1.1,HTC4,H,4,NA,23,Mature
TANK1.1,HTC4,H,4,NA,25,Mature
TANK1.1,HTC4,H,4,NA,25,Mature
TANK1.1,HTC4,H,4,NA,29,Mature
TANK1.1,HTC4,H,4,NA,29,Mature
TANK1.1,HTC4,H,4,NA,30,Mature
TANK1.1,HTC4,H,4,NA,30,Mature
TANK1.1,HTC4,H,4,NA,30,Mature
TANK1.1,HTC4,H,4,NA,30,Mature
TANK1.1,HTC4,H,4,NA,30,Mature
TANK1.1,HTC4,H,4,NA,30,Mature
TANK1.1,HTC4,H,4,NA,31,Mature
TANK1.1,HTC4,H,4,NA,31,Mature
TANK1.1,HTC4,H,4,NA,31,Mature
TANK1.1,HTC4,H,4,NA,31,Mature
TANK1.1,HTC4,H,4,NA,31,Mature
TANK1.1,HTC4,H,4,NA,31,Mature
TANK1.1,HTC4,H,4,NA,31,Mature
TANK1.1,HTC4,H,4,NA,31,Mature
TANK1.1,HTC4,H,4,NA,31,Mature
TANK1.1,HTC4,H,4,NA,31,Mature
TANK1.1,HTC4,H,4,NA,31,Mature
TANK1.1,HTC4,H,4,NA,31,Mature
TANK1.1,HTC4,H,4,NA,32,Mature
TANK1.1,HTC4,H,4,NA,32,Mature
TANK1.1,HTC4,H,4,NA,32,Mature
TANK1.1,HTC4,H,4,NA,32,Mature
TANK1.1,HTC4,H,4,NA,32,Mature
TANK1.1,HTC4,H,4,NA,32,Mature
TANK1.1,HTC4,H,4,NA,32,Mature
TANK1.1,HTC4,H,4,NA,32,Mature
TANK1.1,HTC4,H,4,NA,32,Mature
TANK1.1,HTC4,H,4,NA,32,Mature
TANK1.1,HTC4,H,4,NA,32,Mature
TANK1.1,HTC4,H,4,NA,32,Mature
TANK1.1,HTC4,H,4,NA,32,Mature
TANK1.1,HTC4,H,4,NA,32,Mature
TANK1.1,HTC4,H,4,NA,33,Mature
TANK1.1,HTC4,H,4,NA,33,Mature
TANK1.1,HTC4,H,4,NA,33,Mature
TANK1.1,HTC4,H,4,NA,33,Mature
TANK1.1,HTC4,H,4,NA,33,Mature
TANK1.1,HTC4,H,4,NA,33,Mature
TANK1.1,HTC4,H,4,NA,33,Mature
TANK1.1,HTC4,H,4,NA,33,Mature
TANK1.1,HTC4,H,4,NA,33,Mature
TANK1.1,HTC4,H,4,NA,33,Mature
TANK1.1,HTC4,H,4,NA,33,Mature
TANK1.1,HTC4,H,4,NA,34,Mature
TANK1.1,HTC4,H,4,NA,34,Mature
TANK1.1,HTC4,H,4,NA,34,Mature
TANK1.1,HTC4,H,4,NA,34,Mature
TANK1.1,HTC4,H,4,NA,34,Mature
TANK1.1,HTC4,H,4,NA,34,Mature
TANK1.1,HTC4,H,4,NA,34,Mature
TANK1.1,HTC4,H,4,NA,34,Mature
TANK1.1,HTC4,H,4,NA,34,Mature
TANK1.1,HTC4,H,4,NA,34,Mature
TANK1.1,HTC4,H,4,NA,34,Mature
TANK1.1,HTC4,H,4,NA,34,Mature
TANK1.1,HTC4,H,4,NA,34,Mature
TANK1.1,HTC4,H,4,NA,34,Mature
TANK1.1,HTC4,H,4,NA,34,Mature
TANK1.1,HTC4,H,4,NA,34,Mature
TANK1.1,HTC4,H,4,NA,34,Mature
TANK1.1,HTC4,H,4,NA,34,Mature
TANK1.1,HTC4,H,4,NA,34,Mature
TANK1.1,HTC4,H,4,NA,34,Mature
TANK1.1,HTC4,H,4,NA,35,Mature
TANK1.1,HTC4,H,4,NA,35,Mature
TANK1.1,HTC4,H,4,NA,35,Mature
TANK1.1,HTC4,H,4,NA,35,Mature
TANK1.1,HTC4,H,4,NA,35,Mature
TANK1.1,HTC4,H,4,NA,35,Mature
TANK1.1,HTC4,H,4,NA,35,Mature
TANK1.1,HTC4,H,4,NA,35,Mature
TANK1.1,HTC4,H,4,NA,35,Mature
TANK1.1,HTC4,H,4,NA,35,Mature
TANK1.1,HTC4,H,4,NA,35,Mature
TANK1.1,HTC4,H,4,NA,35,Mature
TANK1.1,HTC4,H,4,NA,35,Mature
TANK1.1,HTC4,H,4,NA,35,Mature
TANK1.1,HTC4,H,4,NA,35,Mature
TANK1.1,HTC4,H,4,NA,35,Mature
TANK1.1,HTC4,H,4,NA,35,Mature
TANK1.1,HTC4,H,4,NA,35,Mature
TANK1.1,HTC4,H,4,NA,35,Mature
TANK1.1,HTC4,H,4,NA,35,Mature
TANK1.1,HTC4,H,4,NA,35,Mature
TANK1.1,HTC4,H,4,NA,35,Mature
TANK1.1,HTC4,H,4,NA,35,Mature
TANK1.1,HTC4,H,4,NA,35,Mature
TANK1.1,HTC4,H,4,NA,35,Mature
TANK1.1,HTC4,H,4,NA,35,Mature
TANK1.1,HTC4,H,4,NA,35,Mature
TANK1.1,HTC4,H,4,NA,35,Mature
TANK1.1,HTC4,H,4,NA,35,Mature
TANK1.1,HTC4,H,4,NA,35,Mature
TANK1.1,HTC4,H,4,NA,36,Mature
TANK1.1,HTC4,H,4,NA,36,Mature
TANK1.1,HTC4,H,4,NA,36,Mature
TANK1.1,HTC4,H,4,NA,36,Mature
TANK1.1,HTC4,H,4,NA,36,Mature
TANK1.1,HTC4,H,4,NA,36,Mature
TANK1.1,HTC4,H,4,NA,36,Mature
TANK1.1,HTC4,H,4,NA,36,Mature
TANK1.1,HTC4,H,4,NA,36,Mature
TANK1.1,HTC4,H,4,NA,36,Mature
TANK1.1,HTC4,H,4,NA,36,Mature
TANK1.1,HTC4,H,4,NA,36,Mature
TANK1.1,HTC4,H,4,NA,36,Mature
TANK1.1,HTC4,H,4,NA,36,Mature
TANK1.1,HTC4,H,4,NA,36,Mature
TANK1.1,HTC4,H,4,NA,36,Mature
TANK1.1,HTC4,H,4,NA,36,Mature
TANK1.1,HTC4,H,4,NA,36,Mature
TANK1.1,HTC4,H,4,NA,36,Mature
TANK1.1,HTC4,H,4,NA,36,Mature
TANK1.1,HTC4,H,4,NA,36,Mature
TANK1.1,HTC4,H,4,NA,36,Mature
TANK1.1,HTC4,H,4,NA,36,Mature
TANK1.1,HTC4,H,4,NA,36,Mature
TANK1.1,HTC4,H,4,NA,36,Mature
TANK1.1,HTC4,H,4,NA,36,Mature
TANK1.1,HTC4,H,4,NA,36,Mature
TANK1.1,HTC4,H,4,NA,36,Mature
TANK1.1,HTC4,H,4,NA,36,Mature
TANK1.1,HTC4,H,4,NA,36,Mature
TANK1.1,HTC4,H,4,NA,36,Mature
TANK1.1,HTC4,H,4,NA,36,Mature
TANK1.1,HTC4,H,4,NA,36,Mature
TANK1.1,HTC4,H,4,NA,37,Mature
TANK1.1,HTC4,H,4,NA,37,Mature
TANK1.1,HTC4,H,4,NA,37,Mature
TANK1.1,HTC4,H,4,NA,37,Mature
TANK1.1,HTC4,H,4,NA,37,Mature
TANK1.1,HTC4,H,4,NA,37,Mature
TANK1.1,HTC4,H,4,NA,37,Mature
TANK1.1,HTC4,H,4,NA,37,Mature
TANK1.1,HTC4,H,4,NA,37,Mature
TANK1.1,HTC4,H,4,NA,37,Mature
TANK1.1,HTC4,H,4,NA,37,Mature
TANK1.1,HTC4,H,4,NA,37,Mature
TANK1.1,HTC4,H,4,NA,37,Mature
TANK1.1,HTC4,H,4,NA,37,Mature
TANK1.1,HTC4,H,4,NA,37,Mature
TANK1.1,HTC4,H,4,NA,37,Mature
TANK1.1,HTC4,H,4,NA,37,Mature
TANK1.1,HTC4,H,4,NA,37,Mature
TANK1.1,HTC4,H,4,NA,37,Mature
TANK1.1,HTC4,H,4,NA,37,Mature
TANK1.1,HTC4,H,4,NA,37,Mature
TANK1.1,HTC4,H,4,NA,37,Mature
TANK1.1,HTC4,H,4,NA,37,Mature
TANK1.1,HTC4,H,4,NA,37,Mature
TANK1.1,HTC4,H,4,NA,38,Mature
TANK1.1,HTC4,H,4,NA,38,Mature
TANK1.1,HTC4,H,4,NA,38,Mature
TANK1.1,HTC4,H,4,NA,38,Mature
TANK1.1,HTC4,H,4,NA,38,Mature
TANK1.1,HTC4,H,4,NA,38,Mature
TANK1.1,HTC4,H,4,NA,38,Mature
TANK1.1,HTC4,H,4,NA,38,Mature
TANK1.1,HTC4,H,4,NA,38,Mature
TANK1.1,HTC4,H,4,NA,38,Mature
TANK1.1,HTC4,H,4,NA,38,Mature
TANK1.1,HTC4,H,4,NA,38,Mature
TANK1.1,HTC4,H,4,NA,38,Mature
TANK1.1,HTC4,H,4,NA,38,Mature
TANK1.1,HTC4,H,4,NA,38,Mature
TANK1.1,HTC4,H,4,NA,38,Mature
TANK1.1,HTC4,H,4,NA,38,Mature
TANK1.1,HTC4,H,4,NA,38,Mature
TANK1.1,HTC4,H,4,NA,39,Mature
TANK1.1,HTC4,H,4,NA,39,Mature
TANK1.1,HTC4,H,4,NA,39,Mature
TANK1.1,HTC4,H,4,NA,39,Mature
TANK1.1,HTC4,H,4,NA,39,Mature
TANK1.1,HTC4,H,4,NA,39,Mature
TANK1.1,HTC4,H,4,NA,39,Mature
TANK1.1,HTC4,H,4,NA,39,Mature
TANK1.1,HTC4,H,4,NA,39,Mature
TANK1.1,HTC4,H,4,NA,39,Mature
TANK1.1,HTC4,H,4,NA,39,Mature
TANK1.1,HTC4,H,4,NA,39,Mature
TANK1.1,HTC4,H,4,NA,39,Mature
TANK1.1,HTC4,H,4,NA,40,Mature
TANK1.1,HTC4,H,4,NA,40,Mature
TANK1.1,HTC4,H,4,NA,40,Mature
TANK1.1,HTC4,H,4,NA,40,Mature
TANK1.1,HTC4,H,4,NA,40,Mature
